Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
85,Meta Majority: 210 players,2.602302904564316,0.7401651452282157,36.0,1.0,0.7059526970954356,0.03421244813278007,0.05617531120331953,0.20365954356846466,0.9996786751224757,0.05259349185442086,0.7805628484028123,0.00014232849416453175
86,Firm But Fair,2.601732365145229,0.8566375518672199,0.0,1.0,0.7407002074688795,0.11593734439834029,0.05890912863070543,0.08445331950207471,1.0,0,1.0,0.6621217809714366
87,Doubler,2.5987966804979257,0.8084483402489626,0.0,1.0,0.7405497925311204,0.06789854771784232,0.046045850622406646,0.14550580912863065,1.0,0.6677669680273579,1.0,0
88,Adaptive Pavlov 2011,2.59866182572614,0.734508713692946,57.0,1.0,0.7029825726141079,0.03152614107883814,0.05618672199170125,0.20930456431535277,0.9871906823545086,0.29497281389636376,0.5767396506020296,0.022729059184187363
89,Adaptive Pavlov 2006,2.5938174273858916,0.7195464730290456,59.0,1.0,0.6911238589211619,0.028422614107883798,0.059630705394190846,0.2208228215767635,0.9807120211648339,0.26302217294338104,0.5811917412002184,0.06248942444701844
90,Tideman and Chieruzzi,2.591078838174274,0.7021008298755187,67.0,1.0,0.6770753112033193,0.025025518672199158,0.06548174273858925,0.2324174273858923,1.0,0.133707007338945,0.49850486118349435,0
91,Champion,2.5893153526970956,0.8786097510373444,0.0,1.0,0.7982398340248964,0.0803699170124481,0.018463070539419073,0.10292717842323648,1.0,0.7202199760384301,1.0,0.21691277391752342
92,Meta Majority Finite Memory: 78 players,2.589004149377594,0.7643726141078838,29.0,1.0,0.7106292531120333,0.05374336099585063,0.05547323651452282,0.18015414937759336,0.9999876834116409,0.17795247260977554,0.834554636408766,0.03231938601742062
93,VeryBad,2.58899377593361,0.8244192946058091,16.0,1.0,0.7673363070539418,0.05708298755186723,0.027891286307053936,0.14768941908713693,0.9981466866749851,0.7780701113937957,0.7098581406087049,0
94,Soft Go By Majority: 5,2.5874273858921164,0.7858441908713693,23.0,1.0,0.7248582987551868,0.06098589211618259,0.04951224066390042,0.16464356846473027,1.0,0.7081163520076813,0.5573084474530847,0
