Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
65,Meta Winner: 8 players,2.134612831858407,0.10698230088495575,178.0,0.9507522123893806,0.058603539823008866,0.04837876106194691,0.2666404867256637,0.6263772123893805,0.6161653557499879,0.10983358363956262,0.0717857654891577,0.07182689017684965
66,Resurrection,2.134612831858407,0.45928827433628316,152.0,0.9503097345132744,0.3390037610619469,0.12028451327433624,0.14465442477876106,0.39605730088495583,0.949654023213846,0.05008802388177331,0.6924931229869253,0.0498484014219698
67,MEM2,2.1288827433628317,0.09269557522123893,195.0,0.9510619469026549,0.05321371681415928,0.03948185840707965,0.26553296460176984,0.6417714601769912,0.648652131472513,0.08123464484950624,0.07212099306872456,0.04986727705028798
68,"Michaelos: (D,)",2.1284955752212396,0.10165641592920353,192.0,0.9488495575221239,0.06068362831858411,0.04097278761061946,0.2626805309734513,0.6356630530973452,0.7233466200262983,0.049627122712477566,0.09115730964113884,0.05010221170472723
69,Forgiver,2.1279092920353984,0.23835619469026548,174.0,0.9492477876106195,0.19130929203539837,0.04704690265486724,0.19840199115044255,0.5632418141592919,0.7487541243417307,0.256080507522096,0.1467152626414225,0.05962189875207205
70,Weiner,2.127212389380531,0.3686942477876106,188.0,0.949070796460177,0.29969668141592937,0.06899756637168142,0.14874867256637178,0.4825570796460175,0.8566261237591062,0.12185831720034979,0.4003123036014181,0.05354572085447029
71,"N Tit(s) For M Tat(s): 3, 2",2.1270132743362833,0.5333595132743363,92.0,0.9492477876106195,0.4258084070796459,0.10755110619469033,0.09575907079646023,0.37088141592920354,0.9133159671393098,0.5637064269863518,0.4330295026500027,0.19804284076951842
72,Prober 3,2.1264159292035396,0.23852190265486725,133.0,0.05225663716814159,0.13886637168141583,0.09965553097345137,0.2373070796460176,0.5241710176991152,0.7549747577781384,0.050986892331405236,0.5481626238231676,0.05513908184656856
73,Slow Tit For Two Tats 2,2.1263163716814155,0.5212241150442478,88.0,0.9469026548672567,0.4172473451327434,0.10397676991150442,0.09933340707964607,0.37944247787610613,0.9491736312778074,0.6029779684507696,0.42598351525266903,0.05143140527614131
74,NMWE Finite Memory: 85 players,2.125940265486726,0.120875,171.0,0.9478761061946903,0.06283207964601774,0.058042920353982265,0.26480420353982326,0.6143207964601767,0.5879156806856618,0.11423836959202946,0.11496408740469197,0.09674172494778976
75,NMWE Memory One: 35 players,2.1254646017699117,0.1022825221238938,187.0,0.9492035398230089,0.05644911504424776,0.04583340707964601,0.2642980088495575,0.6334194690265488,0.6067040283502722,0.0830489508834199,0.07769631014536561,0.07109067777137364
76,Nice Meta Winner Ensemble: 196 players,2.1237610619469027,0.10963384955752212,175.0,0.950353982300885,0.05763141592920357,0.052002433628318544,0.26574446902654864,0.6246216814159292,0.5973197579579125,0.10104186554508249,0.09000680759683771,0.07473670314783834
77,Nice Meta Winner: 196 players,2.1231747787610615,0.09196902654867256,194.0,0.9495575221238938,0.05339004424778765,0.038578982300884995,0.2634999999999999,0.6445309734513274,0.6421826349236722,0.049646857052842844,0.06745260396986091,0.04989622320988141
78,NMWE Deterministic: 134 players,2.12287610619469,0.1015174778761062,183.0,0.9492477876106195,0.055279646017699136,0.046237831858407075,0.2648258849557522,0.6336566371681416,0.6225130888590596,0.07457028259719407,0.08025963027918105,0.0627486669444032
79,NMWE Long Memory: 111 players,2.122146017699115,0.10345796460176991,179.0,0.9492477876106195,0.05575376106194689,0.04770420353982301,0.2647690265486727,0.6317730088495574,0.6095707375818123,0.09247323772157459,0.07442232323651495,0.0638936614656589
80,NMWE Stochastic: 62 players,2.120674778761062,0.14291349557522123,161.0,0.9513716814159292,0.07147699115044251,0.07143650442477875,0.2624334070796459,0.5946530973451329,0.548018298539232,0.17126887100345312,0.12386634879684072,0.13571465136739816
